Contract ID,Reference IDV,Modification Number,Transaction Number,Award/IDV Type,Action Obligation ($),Date Signed,Solicitation Date,Contracting Agency ID,Contracting Agency,Contracting Office Name,PSC Type,PSC,PSC Description,NAICS,NAICS Description,Vendor DUNS,Vendor Name,Vendor City,Vendor State,Vendor ZIP Code,Global DUNS Number,Global Vendor Name,Additional Reporting Code,Additional Reporting Description,
"W912DR16C0053",,"A00007","0","DCA Definitive Contract","$98,280.00","Nov 13, 2018",,"2100","DEPT OF THE ARMY","W2SD ENDIST BALTIMORE","S","Z2JZ","REPAIR OR ALTERATION OF MISCELLANEOUS BUILDINGS","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","079448055","HUANG-GAGHAN JOINT VENTURE","ALEXANDRIA","VA","223122403","079448055","HUANG-GAGHAN JOINT VENTURE",,,
"W912DR16C0053",,"A00004","0","DCA Definitive Contract","$247,172.00","Oct 24, 2018",,"2100","DEPT OF THE ARMY","W2SD ENDIST BALTIMORE","S","Z2JZ","REPAIR OR ALTERATION OF MISCELLANEOUS BUILDINGS","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","079448055","HUANG-GAGHAN JOINT VENTURE","ALEXANDRIA","VA","223122403","079448055","HUANG-GAGHAN JOINT VENTURE",,,
"EPW08072",,"10","0","DCA Definitive Contract","$5,000.00","Aug 28, 2009",,"6800","ENVIRONMENTAL PROTECTION AGENCY","US ENVIRONMENTAL PROTECTION AGENCY","S","F109","LEAK UNDERGRND STORE TANK SUP","238910","SITE PREPARATION CONTRACTORS","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223122319","796250538","AVANTI CORPORATION",,,
"EPW08072",,"18","0","DCA Definitive Contract","$239,880.78","Sep 29, 2009",,"6800","ENVIRONMENTAL PROTECTION AGENCY","US ENVIRONMENTAL PROTECTION AGENCY","S","F109","LEAK UNDERGRND STORE TANK SUP","238910","SITE PREPARATION CONTRACTORS","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223122319","796250538","AVANTI CORPORATION",,,
"EPW08072",,"8","0","DCA Definitive Contract","$5,000.00","Aug 28, 2009",,"6800","ENVIRONMENTAL PROTECTION AGENCY","US ENVIRONMENTAL PROTECTION AGENCY","S","F109","LEAK UNDERGRND STORE TANK SUP","238910","SITE PREPARATION CONTRACTORS","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223122319","796250538","AVANTI CORPORATION",,,
"N0018912P1369",,"0","0","PO Purchase Order","$19,022.50","Sep 7, 2012",,"1700","DEPT OF THE NAVY","NAVSUP FLT LOG CTR NORFOLK","P","8405","OUTERWEAR, MEN'S","315211","MEN'S AND BOYS' CUT AND SEW APPAREL CONTRACTORS","078508847","REBEL STAR LLC","CHESAPEAKE","VA","233207808","078508847","REBEL STAR LLC",,,
"EDFSA17O0020","GS00F305CA","P00004","0","DO Delivery Order","$0.00","Jan 23, 2018",,"9100","EDUCATION, DEPARTMENT OF","FSA ACQUISITIONS OFFICE","S","R706","SUPPORT- MANAGEMENT: LOGISTICS SUPPORT","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","802602060","COMMAND DECISIONS SYSTEMS & SOLUTIONS, INC.","STAFFORD","VA","225548517","802602060","COMMAND DECISIONS SYSTEMS & SOLUTIONS  INC.",,,
"EDFSA17P0019",,"P00004","0","PO Purchase Order","$0.00","Jan 23, 2018",,"9100","EDUCATION, DEPARTMENT OF","FSA ACQUISITIONS OFFICE","S","R706","SUPPORT- MANAGEMENT: LOGISTICS SUPPORT","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","802602060","COMMAND DECISIONS SYSTEMS & SOLUTIONS, INC.","STAFFORD","VA","225548517","802602060","COMMAND DECISIONS SYSTEMS & SOLUTIONS  INC.",,,
"EPW08072",,"15","0","DCA Definitive Contract","$38,904.98","Sep 18, 2009",,"6800","ENVIRONMENTAL PROTECTION AGENCY","US ENVIRONMENTAL PROTECTION AGENCY","S","F109","LEAK UNDERGRND STORE TANK SUP","238910","SITE PREPARATION CONTRACTORS","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223122319","796250538","AVANTI CORPORATION",,,
"EPW08072",,"17","0","DCA Definitive Contract","$15,000.00","Sep 29, 2009",,"6800","ENVIRONMENTAL PROTECTION AGENCY","US ENVIRONMENTAL PROTECTION AGENCY","S","F109","LEAK UNDERGRND STORE TANK SUP","238910","SITE PREPARATION CONTRACTORS","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223122319","796250538","AVANTI CORPORATION",,,
"EPW08072",,"22","0","DCA Definitive Contract","$10,000.00","Nov 6, 2009",,"6800","ENVIRONMENTAL PROTECTION AGENCY","US ENVIRONMENTAL PROTECTION AGENCY","S","F109","LEAK UNDERGRND STORE TANK SUP","238910","SITE PREPARATION CONTRACTORS","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223122319","796250538","AVANTI CORPORATION",,,
"GS11P04MAM0167",,"0","0","PO Purchase Order","$7,803.77","Mar 5, 2004",,"4740","PUBLIC BUILDINGS SERVICE","WPHBB - AGGREGATED REPAIR&ALTERATIONS CONTRACTS BRANCH","S","Z111","MAINT-REP-ALT/OFFICE BLDGS","235420","DRYWALL, PLASTERING, ACOUSTICAL, AND INSULATION CONTRACTORS","120284356","JENKINS AND GREEN INCORPORATED","CULPEPER","VA","227013008","120284356","JENKINS & GREEN, INC",,,
"GS11P04MAM0167",,"PC01","0","PO Purchase Order","$7,683.40","Mar 31, 2004",,"4740","PUBLIC BUILDINGS SERVICE","WPHBB - AGGREGATED REPAIR&ALTERATIONS CONTRACTS BRANCH","S","Z111","MAINT-REP-ALT/OFFICE BLDGS","235420","DRYWALL, PLASTERING, ACOUSTICAL, AND INSULATION CONTRACTORS","120284356","JENKINS AND GREEN INCORPORATED","CULPEPER","VA","227013008","120284356","JENKINS & GREEN, INC",,,
"HSCEMD15F00115","GS07F0192X","0","0","DO Delivery Order","$7,329.06","Aug 19, 2015",,"7012","U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT","MISSION SUPPORT DALLAS","P","6515","MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES","315211","MEN'S AND BOYS' CUT AND SEW APPAREL CONTRACTORS","612347729","GLOBAL SUPPLY SOLUTIONS, LLC","VIRGINIA BEACH","VA","234553041","172220571","GLOBAL SUPPLY SOLUTIONS  LLC",,,
"INR12PB20190","INR10PD80392","4","0","BPA Call Blanket Purchase Agreement","-$403.50","Jul 22, 2015",,"1425","BUREAU OF RECLAMATION","SACRAMENTO REGIONAL OFFICE","P","8405","OUTERWEAR, MEN'S","315211","MEN'S AND BOYS' CUT AND SEW APPAREL CONTRACTORS","807602305","ZEFFI CORPORATION LIMITED","ALEXANDRIA","VA","223052604","807602305","ZEFFI CORPORATION LIMITED",,,
"INR13PB20109","INR10PD80392","1","0","BPA Call Blanket Purchase Agreement","-$152.00","Jul 26, 2013",,"1425","BUREAU OF RECLAMATION","SACRAMENTO REGIONAL OFFICE","P","8415","CLOTHING, SPECIAL PURPOSE","315211","MEN'S AND BOYS' CUT AND SEW APPAREL CONTRACTORS","807602305","ZEFFI CORPORATION LIMITED","ALEXANDRIA","VA","223052604","807602305","ZEFFI CORPORATION LIMITED",,,
"INR13PB23010","INR10PD80392","1","0","BPA Call Blanket Purchase Agreement","-$63.00","Aug 20, 2013",,"1425","BUREAU OF RECLAMATION","NORTHERN CALIFORNIA AREA","P","8415","CLOTHING, SPECIAL PURPOSE","315211","MEN'S AND BOYS' CUT AND SEW APPAREL CONTRACTORS","807602305","ZEFFI CORPORATION LIMITED","ALEXANDRIA","VA","223052604","807602305","ZEFFI CORPORATION LIMITED",,,
"EPW08072",,"7","0","DCA Definitive Contract","$15,000.00","Aug 28, 2009",,"6800","ENVIRONMENTAL PROTECTION AGENCY","US ENVIRONMENTAL PROTECTION AGENCY","S","F109","LEAK UNDERGRND STORE TANK SUP","238910","SITE PREPARATION CONTRACTORS","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223122319","796250538","AVANTI CORPORATION",,,
"EPW08072",,"9","0","DCA Definitive Contract","$10,000.00","Aug 28, 2009",,"6800","ENVIRONMENTAL PROTECTION AGENCY","US ENVIRONMENTAL PROTECTION AGENCY","S","F109","LEAK UNDERGRND STORE TANK SUP","238910","SITE PREPARATION CONTRACTORS","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223122319","796250538","AVANTI CORPORATION",,,
"47PE0318F0002","GS04P15EZA0002","PS0002","0","BPA Call Blanket Purchase Agreement","$29,981.04","Aug 29, 2018",,"4740","PUBLIC BUILDINGS SERVICE","PBS R4 CAPITAL CONTRACTS","S","Y1AA","CONSTRUCTION OF OFFICE BUILDINGS","541330","ENGINEERING SERVICES","004643164","AFG CONSTRUCTION MANAGEMENT INCORPORATED","HERNDON","VA","201705548","004643164","AFG GROUP INC.","NONE","NONE OF THE ABOVE",
"GS11P09ZGC0335",,"PS02","0","DCA Definitive Contract","$126,874.59","Dec 7, 2009",,"4740","PUBLIC BUILDINGS SERVICE","WPHCB - EAST O&M CONTRACTS BRANCH","S","Z299","MAINT, REP/ALTER/ALL OTHER","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","141611272","NVE, INC","RESTON","VA","201905244","141611272","NVE  INC",,,
"HSCGG812FMVT001","GS07F0192X","0","0","DO Delivery Order","$55,044.96","Mar 9, 2012",,"7008","U.S. COAST GUARD","BASE NATIONAL CAPITAL REGION","S","U001","EDUCATION/TRAINING- LECTURES","315211","MEN'S AND BOYS' CUT AND SEW APPAREL CONTRACTORS","612347729","GLOBAL SUPPLY SOLUTIONS, LLC","VIRGINIA BEACH","VA","234553041","172220571","GLOBAL SUPPLY SOLUTIONS  LLC",,,
"INR13PB20219","INR10PD80392","1","0","BPA Call Blanket Purchase Agreement","-$178.19","May 12, 2016",,"1425","BUREAU OF RECLAMATION","MP-REGIONAL OFFICE","P","8415","CLOTHING, SPECIAL PURPOSE","315211","MEN'S AND BOYS' CUT AND SEW APPAREL CONTRACTORS","807602305","ZEFFI CORPORATION LIMITED","ALEXANDRIA","VA","223052604","807602305","ZEFFI CORPORATION LIMITED",,,
"INR14PB00142","INR10PD80392","P00001","0","BPA Call Blanket Purchase Agreement","$0.00","Oct 24, 2017",,"1425","BUREAU OF RECLAMATION","YUMA PROJECTS OFFICE","P","8415","CLOTHING, SPECIAL PURPOSE","315211","MEN'S AND BOYS' CUT AND SEW APPAREL CONTRACTORS","807602305","ZEFFI CORPORATION LIMITED","ALEXANDRIA","VA","223052604","807602305","ZEFFI CORPORATION LIMITED",,,
"INR14PB00153","INR10PD80392","P00001","0","BPA Call Blanket Purchase Agreement","$0.00","Oct 23, 2017",,"1425","BUREAU OF RECLAMATION","LOWER COLORADO REGIONAL OFFICE","P","8415","CLOTHING, SPECIAL PURPOSE","315211","MEN'S AND BOYS' CUT AND SEW APPAREL CONTRACTORS","807602305","ZEFFI CORPORATION LIMITED","ALEXANDRIA","VA","223052604","807602305","ZEFFI CORPORATION LIMITED",,,
"INR14PB00502","INR10PD80392","P00001","0","BPA Call Blanket Purchase Agreement","$0.00","Oct 23, 2017",,"1425","BUREAU OF RECLAMATION","LOWER COLORADO REGIONAL OFFICE","P","8415","CLOTHING, SPECIAL PURPOSE","315211","MEN'S AND BOYS' CUT AND SEW APPAREL CONTRACTORS","807602305","ZEFFI CORPORATION LIMITED","ALEXANDRIA","VA","223052604","807602305","ZEFFI CORPORATION LIMITED",,,
"INR15PB00152","INR10PD80392","1","0","BPA Call Blanket Purchase Agreement","-$2,063.84","Sep 2, 2015",,"1425","BUREAU OF RECLAMATION","SACRAMENTO REGIONAL OFFICE","P","8415","CLOTHING, SPECIAL PURPOSE","315211","MEN'S AND BOYS' CUT AND SEW APPAREL CONTRACTORS","807602305","ZEFFI CORPORATION LIMITED","ALEXANDRIA","VA","223052604","807602305","ZEFFI CORPORATION LIMITED",,,
"INR15PB00153","INR10PD80392","1","0","BPA Call Blanket Purchase Agreement","-$1,760.04","Sep 2, 2015",,"1425","BUREAU OF RECLAMATION","SACRAMENTO REGIONAL OFFICE","P","8415","CLOTHING, SPECIAL PURPOSE","315211","MEN'S AND BOYS' CUT AND SEW APPAREL CONTRACTORS","807602305","ZEFFI CORPORATION LIMITED","ALEXANDRIA","VA","223052604","807602305","ZEFFI CORPORATION LIMITED",,,
"INR15PB00177","INR10PD80392","P00001","0","BPA Call Blanket Purchase Agreement","$0.00","Oct 23, 2017",,"1425","BUREAU OF RECLAMATION","LOWER COLORADO REGIONAL OFFICE","P","8415","CLOTHING, SPECIAL PURPOSE","315211","MEN'S AND BOYS' CUT AND SEW APPAREL CONTRACTORS","807602305","ZEFFI CORPORATION LIMITED","ALEXANDRIA","VA","223052604","807602305","ZEFFI CORPORATION LIMITED",,,
"INR15PB00245","INR10PD80392","P00001","0","BPA Call Blanket Purchase Agreement","$0.00","Oct 23, 2017",,"1425","BUREAU OF RECLAMATION","LOWER COLORADO REGIONAL OFFICE","P","8415","CLOTHING, SPECIAL PURPOSE","315211","MEN'S AND BOYS' CUT AND SEW APPAREL CONTRACTORS","807602305","ZEFFI CORPORATION LIMITED","ALEXANDRIA","VA","223052604","807602305","ZEFFI CORPORATION LIMITED",,,
"AG3144K160014","AG3142B110012","0","0","BPA Call Blanket Purchase Agreement","$0.00","Sep 25, 2015",,"1205","USDA, DEPARTMENTAL ADMINISTRATION","USDA, DM / MS, PROCUREMENT OPERATIONS DIVISION","S","R408","SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT","541519","OTHER COMPUTER RELATED SERVICES","187211313","ENGLE TRAINING AND DESIGN GROUP, INC.","MCLEAN","VA","221014008","161185269","TWD & ASSOCIATES  INC.",,,
"AG3A94B090001","GS22F8020H","0",0,"BPA Blanket Purchase Agreement","$0.00","Oct 31, 2008",,"12G2","FOOD SAFETY AND INSPECTION SERVICE","FSIS 3A94","S","R418","LEGAL SERVICES","922130","LEGAL COUNSEL AND PROSECUTION","121547657","COMPUCON INC","ALEXANDRIA","VA","223141537","121547657","COMPUCON INC",,,
"47PE0418F0025","GS04P15EZA0002","PO0007","0","BPA Call Blanket Purchase Agreement","$2,043,639.72","Sep 27, 2019",,"4740","PUBLIC BUILDINGS SERVICE","PBS R4 ACQ PROG SUPPORT CONTRACTS","S","R499","SUPPORT- PROFESSIONAL: OTHER","541330","ENGINEERING SERVICES","004643164","AFG CONSTRUCTION MANAGEMENT INCORPORATED","HERNDON","VA","201705548","004643164","AFG GROUP INC.","NONE","NONE OF THE ABOVE",
"GS35F0766M",,"PA0022",0,"FSS Federal Supply Schedule","$0.00","Sep 11, 2019",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS CENTER FOR IT SCHEDULE PROG","S","D302","IT AND TELECOM- SYSTEMS DEVELOPMENT","541512","COMPUTER SYSTEMS DESIGN SERVICES","031695323","DYNAMIC SYSTEMS TECHNOLOGY INC","SPRINGFIELD","VA","221503430","031695323","DYNAMIC SYSTEMS TECHNOLOGY  INC.",,,
"47PE0219F0038","GS04P15EZA0002","PO0001","0","BPA Call Blanket Purchase Agreement","$0.00","Mar 14, 2019",,"4740","PUBLIC BUILDINGS SERVICE","PBS R4 GEORGIA CONTRACTS","S","R499","SUPPORT- PROFESSIONAL: OTHER","541330","ENGINEERING SERVICES","004643164","AFG CONSTRUCTION MANAGEMENT INCORPORATED","HERNDON","VA","201705548","004643164","AFG GROUP INC.","NONE","NONE OF THE ABOVE",
"GS21F0114Y",,"PMA617",0,"FSS Federal Supply Schedule","$0.00","Jun 26, 2018",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS HEARTLAND ACQUISITION CENTE","S","J025","MAINT/REPAIR/REBUILD OF EQUIPMENT- VEHICULAR EQUIPMENT COMPONENTS","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","556970523","JAL ENTERPRISES, INC.","HAMPTON","VA","236611321","556970523","JAL ENTERPRISES  INC.",,,
"GS21F0114Y",,"PMA653",0,"FSS Federal Supply Schedule","$0.00","Jun 26, 2018",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS HEARTLAND ACQUISITION CENTE","S","J025","MAINT/REPAIR/REBUILD OF EQUIPMENT- VEHICULAR EQUIPMENT COMPONENTS","238220","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","556970523","JAL ENTERPRISES, INC.","HAMPTON","VA","236611321","556970523","JAL ENTERPRISES  INC.",,,
"GS10F0251R",,"0",0,"FSS Federal Supply Schedule","$0.00","Mar 17, 2005",,"4730","FEDERAL ACQUISITION SERVICE","GSA/FSS MANAGEMENT SERVICES CENTER","S","R499","OTHER PROFESSIONAL SERVICES","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","944552660","HAWK ASSOCIATES LIMITED","ALEXANDRIA","VA","223122229","944552660","HAWK ASSOCIATES LIMITED",,,
"GS10F0274R",,"0",0,"FSS Federal Supply Schedule","$0.00","Apr 5, 2005",,"4730","FEDERAL ACQUISITION SERVICE","GSA/FSS MANAGEMENT SERVICES CENTER","S","R499","OTHER PROFESSIONAL SERVICES","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","187211313","ENGLE TRAINING AND DESIGN GROUP INCORPORATED","ARLINGTON","VA","222014751","187211313","ENGLE TRAINING AND DESIGN GROUP  INC.",,,
"GS10F0040P",,"0",0,"FSS Federal Supply Schedule","$0.00","Oct 24, 2003",,"4730","FEDERAL ACQUISITION SERVICE","GSA/FSS MANAGEMENT SERVICES CENTER","S","R706","LOGISTICS SUPPORT SERVICES","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","603285396","KALMAN AND COMPANY INCORPORATED","NORFOLK","VA","235024119","603285396","KALMAN & COMPANY  INC.",,,
"GS10F0379R",,"0",0,"FSS Federal Supply Schedule","$0.00","Jun 28, 2005",,"4730","FEDERAL ACQUISITION SERVICE","GSA/FSS MANAGEMENT SERVICES CENTER","S","F999","OTHER ENVIR SVC/STUD/SUP","541620","ENVIRONMENTAL CONSULTING SERVICES","825962244","ENVIRONMENTAL RESEARCH INCORPORATED","LINDEN","VA","226426505","825962244","ENVIRONMENTAL RESEARCH  INCORPORATED",,,
"GS35F0766M",,"PMA649",0,"FSS Federal Supply Schedule","$0.00","Apr 30, 2018",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS CENTER FOR IT SCHEDULE PROG","S","D302","IT AND TELECOM- SYSTEMS DEVELOPMENT","541512","COMPUTER SYSTEMS DESIGN SERVICES","031695323","DYNAMIC SYSTEMS TECHNOLOGY INC","SPRINGFIELD","VA","221503430","031695323","DYNAMIC SYSTEMS TECHNOLOGY  INC.",,,
"GS35F0766M",,"PO0020EXERCISEOPTION",0,"FSS Federal Supply Schedule","$0.00","Sep 1, 2017",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS CENTER FOR IT SCHEDULE PROG","S","D302","IT AND TELECOM- SYSTEMS DEVELOPMENT","541512","COMPUTER SYSTEMS DESIGN SERVICES","031695323","DYNAMIC SYSTEMS TECHNOLOGY INC","SPRINGFIELD","VA","221503430","031695323","DYNAMIC SYSTEMS TECHNOLOGY  INC.",,,
"GS35F0766M",,"PSA580REVTERMCOND",0,"FSS Federal Supply Schedule","$0.00","Jul 27, 2017",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS CENTER FOR IT SCHEDULE PROG","S","D302","IT AND TELECOM- SYSTEMS DEVELOPMENT","541512","COMPUTER SYSTEMS DESIGN SERVICES","031695323","DYNAMIC SYSTEMS TECHNOLOGY INC","SPRINGFIELD","VA","221503430","031695323","DYNAMIC SYSTEMS TECHNOLOGY  INC.",,,
"GS35F0766M",,"PSA595REVTERMCOND",0,"FSS Federal Supply Schedule","$0.00","Nov 21, 2017",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS CENTER FOR IT SCHEDULE PROG","S","D302","IT AND TELECOM- SYSTEMS DEVELOPMENT","541512","COMPUTER SYSTEMS DESIGN SERVICES","031695323","DYNAMIC SYSTEMS TECHNOLOGY INC","SPRINGFIELD","VA","221503430","031695323","DYNAMIC SYSTEMS TECHNOLOGY  INC.",,,
"GS35F5798H",,"PA0016REASSIGNMENT",0,"FSS Federal Supply Schedule","$0.00","Feb 3, 2017",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS CENTER FOR IT SCHEDULE PROG","P","7030","INFORMATION TECHNOLOGY SOFTWARE","443120","COMPUTER AND SOFTWARE STORES","788169951","DYNAMIC SYSTEM SOLUTIONS, INC","HERNDON","VA","201704727","788169951","DYNAMIC SYSTEM SOLUTIONS  INC.",,,
"GS35F5798H",,"PA0017AUTHNEG",0,"FSS Federal Supply Schedule","$0.00","Mar 20, 2017",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS CENTER FOR IT SCHEDULE PROG","P","7030","INFORMATION TECHNOLOGY SOFTWARE","443120","COMPUTER AND SOFTWARE STORES","788169951","DYNAMIC SYSTEM SOLUTIONS, INC","HERNDON","VA","201704727","788169951","DYNAMIC SYSTEM SOLUTIONS  INC.",,,
"GS35F5798H",,"PA0018AUTHNEG",0,"FSS Federal Supply Schedule","$0.00","Sep 28, 2017",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS CENTER FOR IT SCHEDULE PROG","P","7030","INFORMATION TECHNOLOGY SOFTWARE","443120","COMPUTER AND SOFTWARE STORES","788169951","DYNAMIC SYSTEM SOLUTIONS, INC","HERNDON","VA","201704727","788169951","DYNAMIC SYSTEM SOLUTIONS  INC.",,,
"GS35F5798H",,"PA0019AUTHNEG",0,"FSS Federal Supply Schedule","$0.00","Oct 4, 2017",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS CENTER FOR IT SCHEDULE PROG","P","7030","INFORMATION TECHNOLOGY SOFTWARE","443120","COMPUTER AND SOFTWARE STORES","788169951","DYNAMIC SYSTEM SOLUTIONS, INC","HERNDON","VA","201704727","788169951","DYNAMIC SYSTEM SOLUTIONS  INC.",,,
"GS35F5798H",,"PA0020AUTHNEG",0,"FSS Federal Supply Schedule","$0.00","Oct 10, 2017",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS CENTER FOR IT SCHEDULE PROG","P","7030","INFORMATION TECHNOLOGY SOFTWARE","443120","COMPUTER AND SOFTWARE STORES","788169951","DYNAMIC SYSTEM SOLUTIONS, INC","HERNDON","VA","201704727","788169951","DYNAMIC SYSTEM SOLUTIONS  INC.",,,
"GS35F5798H",,"PO0021DELETESINS",0,"FSS Federal Supply Schedule","$0.00","Oct 11, 2017",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS CENTER FOR IT SCHEDULE PROG","P","7030","INFORMATION TECHNOLOGY SOFTWARE","443120","COMPUTER AND SOFTWARE STORES","788169951","DYNAMIC SYSTEM SOLUTIONS, INC","HERNDON","VA","201704727","788169951","DYNAMIC SYSTEM SOLUTIONS  INC.",,,
"47PM0518D0027",,"0",0,"IDC Indefinite Delivery Contract","$2,000.00","Jul 18, 2018",,"4740","PUBLIC BUILDINGS SERVICE","PBS NCR REPAIR  ALTERATION CENTER2","S","Z2AA","REPAIR OR ALTERATION OF OFFICE BUILDINGS","236220","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","966256641","AMG JV","LEESBURG","VA","201753437","966256641","AMG JV","NONE","NONE OF THE ABOVE",
"47PM0418F0045","GS11P17DXA0001","PS0001","0","BPA Call Blanket Purchase Agreement","$2,963.00","Mar 28, 2019",,"4740","PUBLIC BUILDINGS SERVICE","PBS NCR REPAIR  ALTERATION CTR 1","S","R499","SUPPORT- PROFESSIONAL: OTHER","541330","ENGINEERING SERVICES","004643164","AFG CONSTRUCTION MANAGEMENT INCORPORATED","HERNDON","VA","201705548","004643164","AFG GROUP INC.","NONE","NONE OF THE ABOVE",
"NLR4006RN116",,"0","0","PO Purchase Order","$11,618.76","Dec 5, 2005",,"6300","NATIONAL LABOR RELATIONS BOARD","NATIONAL LABOR RELATIONS BOARD","S","Q402","NURSING HOME CARE CONTRACTS","623990","OTHER RESIDENTIAL CARE FACILITIES","799961714","PROFESSIONAL HEALTH CARE ASSOCIATES","WOODBRIDGE","VA","221933247","799961714","PROFESSIONAL HOME CARE & ASSOCIATES CORPORATION",,,
"NLR4006RN116",,"1","0","PO Purchase Order","$31,817.53","Feb 13, 2006",,"6300","NATIONAL LABOR RELATIONS BOARD","NATIONAL LABOR RELATIONS BOARD","S","Q402","NURSING HOME CARE CONTRACTS","623990","OTHER RESIDENTIAL CARE FACILITIES","799961714","PROFESSIONAL HEALTH CARE ASSOCIATES","WOODBRIDGE","VA","221933247","799961714","PROFESSIONAL HOME CARE & ASSOCIATES CORPORATION",,,
"NLR4006RN116",,"2","0","PO Purchase Order","-$10,000.00","Sep 25, 2006",,"6300","NATIONAL LABOR RELATIONS BOARD","NATIONAL LABOR RELATIONS BOARD","S","Q402","NURSING HOME CARE CONTRACTS","623990","OTHER RESIDENTIAL CARE FACILITIES","799961714","PROFESSIONAL HEALTH CARE ASSOCIATES","WOODBRIDGE","VA","221933247","799961714","PROFESSIONAL HOME CARE & ASSOCIATES CORPORATION",,,
"NLR4006RN116",,"3","0","PO Purchase Order","-$11,418.79","Sep 29, 2006",,"6300","NATIONAL LABOR RELATIONS BOARD","NATIONAL LABOR RELATIONS BOARD","S","Q402","NURSING HOME CARE CONTRACTS","623990","OTHER RESIDENTIAL CARE FACILITIES","799961714","PROFESSIONAL HEALTH CARE ASSOCIATES","WOODBRIDGE","VA","221933247","799961714","PROFESSIONAL HOME CARE & ASSOCIATES CORPORATION",,,
"NLR4006RN116",,"4","0","PO Purchase Order","$0.00","Dec 21, 2006",,"6300","NATIONAL LABOR RELATIONS BOARD","NATIONAL LABOR RELATIONS BOARD","S","Q402","NURSING HOME CARE CONTRACTS","623990","OTHER RESIDENTIAL CARE FACILITIES","799961714","PROFESSIONAL HEALTH CARE ASSOCIATES","WOODBRIDGE","VA","221933247","799961714","PROFESSIONAL HOME CARE & ASSOCIATES CORPORATION",,,
"47PM0518D0002",,"0",0,"IDC Indefinite Delivery Contract","$2,000.00","Dec 6, 2017",,"4740","PUBLIC BUILDINGS SERVICE","PBS NCR REPAIR  ALTERATION CENTER2","S","Z2AA","REPAIR OR ALTERATION OF OFFICE BUILDINGS","236220","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","002993850","WEB, LLC","SPRINGFIELD","VA","221521849","002993850","WEB  LLC","NONE","NONE OF THE ABOVE",
"47PM0518D0007",,"0",0,"IDC Indefinite Delivery Contract","$2,000.00","Dec 6, 2017",,"4740","PUBLIC BUILDINGS SERVICE","PBS NCR REPAIR  ALTERATION CENTER2","S","Z2AA","REPAIR OR ALTERATION OF OFFICE BUILDINGS","236220","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","782766179","STRUCTURAL ENGINEERING GROUP, INCORPORATED","STERLING","VA","201657317","782766179","STRUCTURAL ENGINEERING GROUP  INCORPORATED","NONE","NONE OF THE ABOVE",
